molecule_chembl_id,canonical_smiles,target_chembl_id,document_chembl_id,target_pref_name,assay_chembl_id,assay_description,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,document_year,assay_variant_context,assay_mechanism_context
CHEMBL5429343,COc1ccc(-c2ccnc3cc(C(=O)N4CC[C@@H](NC(=O)OC(C)(C)C)C4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,370.0,nM,6.43,,2023,wild-type,activator
CHEMBL5405505,COc1ccc(-c2ccnc3cc(C(=O)N4CCC(NC(=O)OC(C)(C)C)CC4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,810.0,nM,6.09,,2023,wild-type,activator
CHEMBL5394040,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)OC(C)(C)C)CC4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,270.0,nM,6.57,,2023,wild-type,activator
CHEMBL5408696,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(c5ccccc5)CC4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,840.0,nM,6.08,,2023,wild-type,activator
CHEMBL5435780,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C)CC4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,8100.0,nM,5.09,,2023,wild-type,activator
CHEMBL5417934,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(C)C)CC4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,6000.0,nM,5.22,,2023,wild-type,activator
CHEMBL5421361,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C5CC5)CC4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,1400.0,nM,5.85,,2023,wild-type,activator
CHEMBL5401199,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)C5CC5)CC4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,1700.0,nM,5.77,,2023,wild-type,activator
CHEMBL5419518,COc1ccc(-c2ccnc3cc(C(=O)N4CCNCC4)nn23)cc1OC.Cl,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,17000.0,nM,4.77,,2023,wild-type,activator
CHEMBL5425596,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(Cc5ccccc5)CC4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,730.0,nM,6.14,,2023,wild-type,activator
CHEMBL5416041,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)CC4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,110.0,nM,6.96,,2023,wild-type,activator
CHEMBL5432387,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)C(C)(C)C4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,200.0,nM,6.70,,2023,wild-type,activator
CHEMBL5418645,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)[C@@H](C)C4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,23.0,nM,7.64,,2023,wild-type,activator
CHEMBL5417294,COc1ccc(-c2ccnc3cc(C(=O)N4CCN(C(=O)c5ccccc5)[C@H](C)C4)nn23)cc1OC,CHEMBL4051,CHEMBL5316288,Cystic fibrosis transmembrane conductance regulator,CHEMBL5317399,Activation of human wild-type CFTR stably expressed in CHO-K1 cells co-expressing halide sensors YFP-H148Q/I152L assessed as CFTR-mediated iodide influx incubated for 10 mins by YFP fluorescence quenching assay,B,EC50,=,790.0,nM,6.10,,2023,wild-type,activator
CHEMBL3354672,O=C(c1c[nH]c2ccccc2c1=O)N(Cc1ccccc1)Cc1ccccc1,CHEMBL4051,CHEMBL5331057,Cystic fibrosis transmembrane conductance regulator,CHEMBL5331964,Inhibition of CFTR F508 deletion mutant (unknown origin),B,EC50,=,2.1,nM,,,2022,unspecified,unspecified
CHEMBL2010601,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL4051,CHEMBL5331057,Cystic fibrosis transmembrane conductance regulator,CHEMBL5331964,Inhibition of CFTR F508 deletion mutant (unknown origin),B,EC50,=,25.0,nM,7.60,,2022,unspecified,unspecified
CHEMBL2010601,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CHEMBL4051,CHEMBL5331057,Cystic fibrosis transmembrane conductance regulator,CHEMBL5331965,Inhibition of CFTR G551D mutant (unknown origin),B,EC50,=,100.0,nM,7.00,,2022,G551D,unspecified
CHEMBL5416826,COc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccc(C)cc2)cc1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,4133.0,nM,5.38,,2024,F508del,corrector
CHEMBL5415434,COc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,2475.0,nM,5.61,,2024,F508del,corrector
CHEMBL5417547,Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,1283.0,nM,5.89,,2024,F508del,corrector
CHEMBL5396223,Cc1nn(-c2cccc(F)c2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,934.0,nM,6.03,,2024,F508del,corrector
CHEMBL5417860,Cc1nn(-c2ccc(F)cc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,817.0,nM,6.09,,2024,F508del,corrector
CHEMBL5406247,Cc1nn(C2CC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5422046,Cc1nn(C2CCCCC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,1931.0,nM,5.71,,2024,F508del,corrector
CHEMBL5429612,Cc1nn(C2CCOCC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5403725,Cc1nn(C2CCN(C)CC2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5432776,O=C(O)c1cc(-c2ccc(N3CCOCC3)cc2)c2cnn(-c3ccccc3)c2n1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,1271.0,nM,5.90,,2024,F508del,corrector
CHEMBL5401033,CC(C)c1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,448.0,nM,6.35,,2024,F508del,corrector
CHEMBL5399205,CC(C)(C)c1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,517.0,nM,6.29,,2024,F508del,corrector
CHEMBL5438304,O=C(O)c1cc(-c2ccc(N3CCOCC3)cc2)c2c(C3CCC3)nn(-c3ccccc3)c2n1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,482.0,nM,6.32,,2024,F508del,corrector
CHEMBL5401936,CC1(c2nn(-c3ccccc3)c3nc(C(=O)O)cc(-c4ccc(N5CCOCC5)cc4)c23)CCC1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,325.0,nM,6.49,,2024,F508del,corrector
CHEMBL5424381,CC1(c2nn(-c3ccccc3)c3nc(C(=O)O)cc(-c4ccc(N5CCOCC5)cc4)c23)COC1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,1614.0,nM,5.79,,2024,F508del,corrector
CHEMBL5433545,COCc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,2970.0,nM,5.53,,2024,F508del,corrector
CHEMBL5395471,O=C(O)c1cc(-c2ccc(N3CCOCC3)cc2)c2c(CO)nn(-c3ccccc3)c2n1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5440640,Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCOCC4)nc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,2651.0,nM,5.58,,2024,F508del,corrector
CHEMBL5412318,COCCNc1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,2118.0,nM,5.67,,2024,F508del,corrector
CHEMBL5410645,COCCN(C)c1ccc(-c2cc(C(=O)O)nc3c2c(C)nn3-c2ccccc2)cc1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,1494.0,nM,5.83,,2024,F508del,corrector
CHEMBL5435043,Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N(C)C4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,705.0,nM,6.15,,2024,F508del,corrector
CHEMBL5434928,Cc1nn(-c2ccccc2)c2nc(C(=O)O)cc(-c3ccc(N4CCC(O)CC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,2903.0,nM,5.54,,2024,F508del,corrector
CHEMBL5425243,CC(=O)c1cc(-c2ccc(N3CCOCC3)cc2)c2c(C)nn(-c3ccccc3)c2n1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5402039,Cc1nn(-c2ccccc2)c2nc(CO)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5401485,Cc1nn(-c2ccccc2)c2nc(C(C)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5399695,Cc1nn(-c2ccccc2)c2nc(C(C)(C)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5425750,Cc1nn(-c2ccccc2)c2nc(C(=O)NCC(F)(F)F)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5398816,COc1cc(-c2cc(-c3ccc(N4CCOCC4)cc3)c3c(C)nn(-c4ccccc4)c3n2)n[nH]1,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5430508,Cc1nn(-c2ccccc2)c2nc(CC(=O)O)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,10000.0,nM,5.00,,2024,F508del,corrector
CHEMBL5424184,Cc1nn(-c2ccccc2)c2nc(C(=O)NC#N)cc(-c3ccc(N4CCOCC4)cc3)c12,CHEMBL4051,CHEMBL5335845,Cystic fibrosis transmembrane conductance regulator,CHEMBL5338162,Corrector activity at HRP-tagged CFTR F508del mutant in human CFBE41o- cells assessed as rescue trafficking by measuring increase in membrane expression incubated for 3 days followed by incubated with chemiluminescent HRP substrate measured after 15 mins by CSE-HRP assay,B,EC50,=,2979.0,nM,5.53,,2024,F508del,corrector
